FID,uai,nom,nature,code_nature,statut_public_prive,type_contrat_prive,code_type_contrat_prive,adresse,insee,code_postal,commune,telephone,fax,web,mail,restauration,hebergement,ulis,segpa,section_sport,section_internationale,appartenance_education_prioritaire,greta,siren_siret,nombre_d_eleves,effectifs_par_uai,fiche_onisep,precision_localisation,date_ouverture,etat,ministere_tutelle,multi_uai,pial,zone_animation_pedagogique,code_zone_animation_pedagogique,circonscription,ips_par_uai,datemaj,gid,the_geom
edu_education.college.5142,0691669P,Collège Victor Grignard,COLLEGE,340,Public,SANS OBJET,99,177 avenue Paul Santy ,69388,69008,Lyon 8e Arrondissement,+33478743045,+33478766531,https://collegevictorgrignard.blogs.laclasse.com/,ce.0691669p@ac-lyon.fr,true,false,true,false,false,false,REP,false,19691669600012,605,"{""2019-2020"": 628, ""2020-2021"": 630, ""2021-2022"": 620, ""2022-2023"": 629, ""2023-2024"": 624, ""2024-2025"": 605}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1835,Numéro de rue,1969-03-21,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0694295U,,,Circonscription d'inspection du 1er degré de Vénissieux - Lyon 8ème,"{""2016-2017"": 87.3, ""2017-2018"": 86.2, ""2018-2019"": 86.2, ""2019-2020"": 87.2, ""2020-2021"": 85.9, ""2021-2022"": 88.6, ""2022-2023"": 89.3, ""2023-2024"": 87.3, ""2024-2025"": 87.5}",2025-10-07,5142,POINT (4.882625384599654 45.724836303688726)
edu_education.college.5143,0691670R,Collège Jean Charcot,COLLEGE,340,Public,SANS OBJET,99,13 rue du Commandant Charcot ,69385,69005,Lyon 5e Arrondissement,+33472388181,+33472388180,https://charcot.etab.ac-lyon.fr/spip/,ce.0691670r@ac-lyon.fr,true,false,true,true,true,false,,false,19691670400014,376,"{""2019-2020"": 352, ""2020-2021"": 341, ""2021-2022"": 357, ""2022-2023"": 359, ""2023-2024"": 368, ""2024-2025"": 376}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.8301,Numéro de rue,1969-03-21,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691670R,,,Circonscription d'inspection du 1er degré de Lyon 5ème - 1er,"{""2016-2017"": 100.4, ""2017-2018"": 97.9, ""2018-2019"": 93, ""2019-2020"": 97.4, ""2020-2021"": 94.2, ""2021-2022"": 89.2, ""2022-2023"": 98.9, ""2023-2024"": 100.2, ""2024-2025"": 101}",2025-10-07,5143,POINT (4.805426787641749 45.7535244316568)
edu_education.college.5144,0691672T,Section d'enseignement général et professionnel adapté du Collège Victor Schoelcher,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,273 rue VICTOR SCHOELCHER 69009 LYON,69389,69009,Lyon 9e Arrondissement,+33478353660,,,ce.0691672T@ac-lyon.fr,true,false,false,false,,,,false,19690036900014,,,,Numéro de rue,1969-03-21,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH B,,2025-10-07,5144,POINT (4.795596483244692 45.78884825807842)
edu_education.college.5145,0691673U,Collège la Clavelière,COLLEGE,340,Public,SANS OBJET,99,58 rue Jacquard ,69149,69600,Oullins-Pierre-Bénite,+33478513307,+33472661429,http://la-claveliere.etab.ac-lyon.fr/spip/,ce.0691673u@ac-lyon.fr,true,false,true,false,true,false,REP,true,19691673800012,298,"{""2019-2020"": 319, ""2020-2021"": 321, ""2021-2022"": 307, ""2022-2023"": 291, ""2023-2024"": 300, ""2024-2025"": 298}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.4273,Numéro de rue,1969-09-16,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0690075G,,,Circonscription d'inspection du 1er degré d'Oullins,"{""2016-2017"": 89.6, ""2017-2018"": 88.6, ""2018-2019"": 91.7, ""2019-2020"": 93.8, ""2020-2021"": 91.9, ""2021-2022"": 90.2, ""2022-2023"": 89.7, ""2023-2024"": 91.1, ""2024-2025"": 92.6}",2025-10-07,5145,POINT (4.816378481441571 45.710364162833045)
edu_education.college.5146,0691674V,Collège les Pierres Dorées,COLLEGE,340,Public,SANS OBJET,99,546 rue Jacques Cortay Le Bois d'Oingt ,69024,69620,Val-d'Oingt,+33474716381,+33474714699,https://lespierresdorees-valdoingt.ent.auvergnerhonealpes.fr/,ce.0691674V@ac-lyon.fr,true,false,true,false,true,false,,true,19691674600015,522,"{""2019-2020"": 567, ""2020-2021"": 541, ""2021-2022"": 532, ""2022-2023"": 510, ""2023-2024"": 497, ""2024-2025"": 522}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.7682,Numéro de rue,1969-03-21,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691674V,,,Circonscription d'inspection du 1er degré d'Anse,"{""2016-2017"": 117.7, ""2017-2018"": 121.5, ""2018-2019"": 120.5, ""2019-2020"": 115.3, ""2020-2021"": 122, ""2021-2022"": 120.8, ""2022-2023"": 124.2, ""2023-2024"": 124.2, ""2024-2025"": 123.6}",2025-10-07,5146,POINT (4.585248788465688 45.92214445671119)
edu_education.college.5147,0691675W,Collège Louis Jouvet,COLLEGE,340,Public,SANS OBJET,99,23 rue Docteur Dolard ,69266,69100,Villeurbanne,+33478841234,+33478856632,https://jouvet.blogs.laclasse.com/,ce.0691675W@ac-lyon.fr,true,false,true,true,true,false,,false,19691675300011,569,"{""2019-2020"": 675, ""2020-2021"": 685, ""2021-2022"": 718, ""2022-2023"": 642, ""2023-2024"": 605, ""2024-2025"": 569}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.16115,Numéro de rue,1969-03-21,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692155T,,,Circonscription d'inspection du 1er degré de Lyon 6ème - Villeurbanne,"{""2016-2017"": 98.7, ""2017-2018"": 98, ""2018-2019"": 96.9, ""2019-2020"": 96.6, ""2020-2021"": 95.7, ""2021-2022"": 95.3, ""2022-2023"": 93.5, ""2023-2024"": 94.7, ""2024-2025"": 94.5}",2025-10-07,5147,POINT (4.87253436472823 45.76108176835967)
edu_education.college.5354,0694453R,Collège Gisèle Halimi,COLLEGE,340,Public,SANS OBJET,99,8  allée Eugénie Niboyet ,69387,69007,Lyon 7e Arrondissement,+33487768395,,https://collegegiselehalimi.blogs.laclasse.com/,ce.0694453R@ac-lyon.fr,true,false,true,false,false,false,,false,20009529700012,702,"{""2021-2022"": 274, ""2022-2023"": 464, ""2023-2024"": 641, ""2024-2025"": 702}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.22010,Numéro de rue,2021-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0694453R,,,,"{""2021-2022"": 100.1, ""2022-2023"": 100, ""2023-2024"": 99.7, ""2024-2025"": 99.9}",2025-10-07,5354,POINT (4.835920755829996 45.74165590083777)
edu_education.college.5152,0691728D,Collège André Lassagne,COLLEGE,340,Public,SANS OBJET,99,5-7 rue André Lassagne ,69034,69300,Caluire-et-Cuire,+33478234352,+33478085701,http://www.collegelassagne.websco.fr,ce.0691728d@ac-lyon.fr,true,false,true,true,true,false,,true,19691728000014,625,"{""2019-2020"": 529, ""2020-2021"": 557, ""2021-2022"": 579, ""2022-2023"": 595, ""2023-2024"": 620, ""2024-2025"": 625}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.13074,Numéro de rue,1970-02-20,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691728D,,,Circonscription d'inspection du 1er degré de Lyon 4ème - Caluire,"{""2016-2017"": 106.7, ""2017-2018"": 105.6, ""2018-2019"": 104.5, ""2019-2020"": 106.6, ""2020-2021"": 109.8, ""2021-2022"": 105, ""2022-2023"": 107.7, ""2023-2024"": 109.7, ""2024-2025"": 108.5}",2025-10-07,5152,POINT (4.851248467175776 45.80668887367001)
edu_education.college.5153,0691729E,Section d'enseignement général et professionnel adapté du Collège André Lassagne,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,5 rue ANDRE LASSAGNE 69300 CALUIRE ET CUIRE,69034,69300,Caluire-et-Cuire,+33478234352,,,ce.0691729E@ac-lyon.fr,true,false,false,false,,,,false,19691728000014,,,,Numéro de rue,1970-02-20,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH B,,2025-10-07,5153,POINT (4.85178646603722 45.80656295358937)
edu_education.college.5154,0691730F,Collège Paul Éluard,COLLEGE,340,Public,SANS OBJET,99,3 rue Georges Lyvet ,69259,69694,Vénissieux,+33478701622,+33472891243,https://eluardvenissieux.etab.ac-lyon.fr/spip/,ce.0691730f@ac-lyon.fr,true,false,true,false,true,false,REP+,false,19691730600017,732,"{""2019-2020"": 715, ""2020-2021"": 742, ""2021-2022"": 742, ""2022-2023"": 748, ""2023-2024"": 765, ""2024-2025"": 732}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.9094,Numéro de rue,1970-09-10,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691730F,,,Circonscription d'inspection du 1er degré de Vénissieux 1,"{""2016-2017"": 70.1, ""2017-2018"": 70, ""2018-2019"": 69.8, ""2019-2020"": 70.2, ""2020-2021"": 69.8, ""2021-2022"": 68.8, ""2022-2023"": 74.2, ""2023-2024"": 75, ""2024-2025"": 75.6}",2025-10-07,5154,POINT (4.868958976382972 45.69977280396516)
edu_education.college.5156,0691736M,Collège Jean de Tournes,COLLEGE,340,Public,SANS OBJET,99,20 bis quai Jean-Baptiste Simon ,69088,69270,Fontaines-sur-Saône,+33478220406,+33478222543,https://collegejeandetournes.blogs.laclasse.com/,ce.0691736m@ac-lyon.fr,true,false,true,false,false,false,,false,19691736300018,718,"{""2019-2020"": 634, ""2020-2021"": 665, ""2021-2022"": 646, ""2022-2023"": 654, ""2023-2024"": 692, ""2024-2025"": 718}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.7960,Numéro de rue,1970-04-10,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691736M,,,Circonscription d'inspection du 1er degré de Neuville - Val de Saône,"{""2016-2017"": 120.3, ""2017-2018"": 119.6, ""2018-2019"": 118.5, ""2019-2020"": 118.8, ""2020-2021"": 113.8, ""2021-2022"": 111, ""2022-2023"": 119, ""2023-2024"": 118, ""2024-2025"": 118.3}",2025-10-07,5156,POINT (4.851774582371779 45.830363362689795)
edu_education.college.5157,0691780K,Section d'enseignement général et professionnel adapté du Collège Jean Renoir,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,4 avenue de l'Europe 69250 NEUVILLE SUR SAONE,69143,69250,Neuville-sur-Saône,+33478912014,,,ce.0691780K@ac-lyon.fr,true,false,false,false,,,,false,19692423700015,,,,Rue,1974-05-06,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH B,,2025-10-07,5157,POINT (4.846531511463311 45.86959978862085)
edu_education.college.5159,0691797D,Section d'enseignement général et professionnel adapté du Collège Jean-Philippe Rameau,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,Rue JEAN-PHILIPPE RAMEAU 69410 CHAMPAGNE AU MONT D OR,69040,69410,Champagne-au-Mont-d'Or,+33478350019,,,ce.0691797D@ac-lyon.fr,true,false,false,false,,,,false,19692414600018,,,,Rue,1974-09-13,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH B,,2025-10-07,5159,POINT (4.788188554322999 45.79275611790647)
edu_education.college.5158,0691793Z,Collège Jacques Duclos,COLLEGE,340,Public,SANS OBJET,99,91 rue de la Poudrette ,69256,69120,Vaulx-en-Velin,+33472375271,+33472150939,https://college-jacques-duclos.blogs.laclasse.com,ce.0691793Z@ac-lyon.fr,true,false,true,false,false,false,REP+,false,19691793400016,483,"{""2019-2020"": 404, ""2020-2021"": 424, ""2021-2022"": 442, ""2022-2023"": 487, ""2023-2024"": 504, ""2024-2025"": 483}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.8217,Numéro de rue,1975-09-12,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691793Z,,,Circonscription d'inspection du 1er degré de Vaulx en Velin 1,"{""2016-2017"": 78.5, ""2017-2018"": 81, ""2018-2019"": 81.5, ""2019-2020"": 77.6, ""2020-2021"": 76.6, ""2021-2022"": 77.1, ""2022-2023"": 77.5, ""2023-2024"": 78.1, ""2024-2025"": 81}",2025-10-07,5158,POINT (4.92134564127743 45.75577238579692)
edu_education.college.5160,0691798E,Collège les Battières,COLLEGE,340,Public,SANS OBJET,99,56 avenue Eisenhower ,69385,69005,Lyon 5e Arrondissement,+33478591059,+33478590063,https://battieres.blogs.laclasse.com/,ce.0691798E@ac-lyon.fr,true,false,true,false,true,false,,false,19691798300013,424,"{""2019-2020"": 484, ""2020-2021"": 483, ""2021-2022"": 450, ""2022-2023"": 447, ""2023-2024"": 440, ""2024-2025"": 424}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.13550,Numéro de rue,1974-05-06,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691798E,,,Circonscription d'inspection du 1er degré de Lyon 5ème - 1er,"{""2016-2017"": 101.2, ""2017-2018"": 101.8, ""2018-2019"": 102.4, ""2019-2020"": 101.5, ""2020-2021"": 97.5, ""2021-2022"": 94, ""2022-2023"": 92.7, ""2023-2024"": 89.7, ""2024-2025"": 93.3}",2025-10-07,5160,POINT (4.781154529679848 45.75107762801011)
edu_education.college.5161,0691799F,Collège Louis Aragon,COLLEGE,340,Public,SANS OBJET,99,Route de Corbas ,69259,69200,Vénissieux,+33472500757,+33472503743,https://clg-louisaragon.blogs.laclasse.com/,ce.0691799f@ac-lyon.fr,true,false,true,true,false,false,REP,true,19691799100016,642,"{""2019-2020"": 558, ""2020-2021"": 597, ""2021-2022"": 641, ""2022-2023"": 643, ""2023-2024"": 643, ""2024-2025"": 642}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.3160,Rue,1974-05-06,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691799F,,,Circonscription d'inspection du 1er degré de Vénissieux 1,"{""2016-2017"": 76.3, ""2017-2018"": 77, ""2018-2019"": 75.1, ""2019-2020"": 74.5, ""2020-2021"": 74.8, ""2021-2022"": 73.3, ""2022-2023"": 82.2, ""2023-2024"": 79.7, ""2024-2025"": 78.2}",2025-10-07,5161,POINT (4.888641357416082 45.69237903872641)
edu_education.college.5162,0691824H,Collège Daisy Georges Martin,COLLEGE,340,Public,SANS OBJET,99,24 rue du 11 Novembre 1918 ,69100,69540,Irigny,+33478462218,+33478462712,http://www.collegedgm.fr,ce.0691824h@ac-lyon.fr,true,false,true,false,false,false,,true,19691824700012,616,"{""2019-2020"": 675, ""2020-2021"": 665, ""2021-2022"": 641, ""2022-2023"": 636, ""2023-2024"": 642, ""2024-2025"": 616}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.18017,Numéro de rue,1974-05-06,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0693287Y,,,Circonscription d'inspection du 1er degré d'Irigny - Mions,"{""2016-2017"": 117.5, ""2017-2018"": 117, ""2018-2019"": 115.3, ""2019-2020"": 113.5, ""2020-2021"": 106.7, ""2021-2022"": 101.7, ""2022-2023"": 106.8, ""2023-2024"": 106.1, ""2024-2025"": 106.9}",2025-10-07,5162,POINT (4.816855369967494 45.67270895546214)
edu_education.college.5335,0694296V,Collège Simone Lagrange,COLLEGE,340,Public,SANS OBJET,99,15 rue des Jardins ,69266,69100,Villeurbanne,+33478625800,,http://college-simone-lagrange.etab.ac-lyon.fr/spip/,ce.0694296v@ac-lyon.fr,true,false,true,false,false,false,REP+,false,20007526500013,514,"{""2019-2020"": 398, ""2020-2021"": 408, ""2021-2022"": 466, ""2022-2023"": 497, ""2023-2024"": 517, ""2024-2025"": 514}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.863,Numéro de rue,2017-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0691666L,,,Circonscription d'inspection du 1er degré de Vaulx en Velin 1,"{""2017-2018"": 76.8, ""2018-2019"": 74.8, ""2019-2020"": 75.4, ""2020-2021"": 77.8, ""2021-2022"": 75.3, ""2022-2023"": 80.1, ""2023-2024"": 80.8, ""2024-2025"": 71.2}",2025-10-07,5335,POINT (4.903774500573558 45.77926108783986)
edu_education.college.5336,0694312M,Collège La Xavière,COLLEGE,340,Privé,CONTRAT ASSOCIATION PARTIE DES CLASSES,31,39 rue  Clémenceau ,69290,69800,Saint-Priest,+33478673645,,https://www.cslaxaviere.fr,clg.laxaviere.sp@cslaxaviere.fr,true,false,false,false,false,false,,false,,348,"{""2019-2020"": 171, ""2020-2021"": 230, ""2021-2022"": 230, ""2022-2023"": 285, ""2023-2024"": 320, ""2024-2025"": 348}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.19056,Numéro de rue,2017-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0690551Z,,,,"{""2018-2019"": 120.9, ""2019-2020"": 124.1, ""2020-2021"": 125.7, ""2021-2022"": 125.6, ""2022-2023"": 122.1, ""2023-2024"": 127.7, ""2024-2025"": 127.8}",2025-10-07,5336,POINT (4.978296340579365 45.70591290771092)
edu_education.college.5164,0692155T,Collège des Gratte-Ciel - Môrice Leroux,COLLEGE,340,Public,SANS OBJET,99,85 rue Francis de Pressensé ,69266,69100,Villeurbanne,+33472823610,+33472823618,https://college-leroux.etab.ac-lyon.fr/spip/,ce.0692155T@ac-lyon.fr,true,false,true,true,true,false,,true,19692155500021,722,"{""2019-2020"": 622, ""2020-2021"": 612, ""2021-2022"": 685, ""2022-2023"": 696, ""2023-2024"": 727, ""2024-2025"": 722}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.17103,Numéro de rue,1971-02-16,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692155T,,,Circonscription d'inspection du 1er degré de Villeurbanne 1,"{""2016-2017"": 96.3, ""2017-2018"": 94.6, ""2018-2019"": 92.8, ""2019-2020"": 92, ""2020-2021"": 93.7, ""2021-2022"": 94.5, ""2022-2023"": 95.4, ""2023-2024"": 98.5, ""2024-2025"": 97.6}",2025-10-07,5164,POINT (4.876924297291593 45.772004175829075)
edu_education.college.5165,0692156U,Section d'enseignement général et professionnel adapté du Collège des Gratte-Ciel Môrice Leroux,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,85 rue FRANCIS DE PRESSENSE BP 71345 69609 VILLEURBANNE CEDEX,69266,69609,Villeurbanne,+33472823610,,,ce.0692156U@ac-lyon.fr,true,false,false,false,,,,false,19692155500021,,,,Numéro de rue,1971-02-16,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH B,,2025-10-07,5165,POINT (4.876924297291593 45.772004175829075)
edu_education.college.5166,0692157V,Collège Georges Brassens,COLLEGE,340,Public,SANS OBJET,99,50 rue Sully ,69275,69150,Décines-Charpieu,+33478492040,+33478498034,https://college-brassens-decines.etab.ac-lyon.fr/spip/,ce.0692157V@ac-lyon.fr,true,false,true,true,true,false,REP,false,19692157100010,602,"{""2019-2020"": 614, ""2020-2021"": 625, ""2021-2022"": 581, ""2022-2023"": 627, ""2023-2024"": 622, ""2024-2025"": 602}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.9658,Numéro de rue,1971-02-16,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692157V,,,Circonscription d'inspection du 1er degré de Lyon - ASH B,"{""2016-2017"": 82.6, ""2017-2018"": 82, ""2018-2019"": 83.2, ""2019-2020"": 82.6, ""2020-2021"": 84.1, ""2021-2022"": 83.4, ""2022-2023"": 86.9, ""2023-2024"": 87.6, ""2024-2025"": 88.4}",2025-10-07,5166,POINT (4.975196301146556 45.768583357308685)
edu_education.college.5167,0692158W,Section d'enseignement général et professionnel adapté du Collège Georges Brassens,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,50 rue SULLY 69150 DECINES CHARPIEU,69275,69150,Décines-Charpieu,+33478492040,,,ce.0692158W@ac-lyon.fr,true,false,false,false,,,,false,19692157100010,,,,Numéro de rue,1971-02-16,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH B,,2025-10-07,5167,POINT (4.975196301146556 45.768583357308685)
edu_education.college.5168,0692159X,Collège Paul-Émile Victor,COLLEGE,340,Public,SANS OBJET,99,3 bis avenue du Général Leclerc ,69286,69140,Rillieux-la-Pape,+33472018000,+33472018009,https://pev.blogs.laclasse.com/,ce.0692159x@ac-lyon.fr,true,false,false,true,true,true,REP+,false,19692159700015,658,"{""2019-2020"": 609, ""2020-2021"": 608, ""2021-2022"": 609, ""2022-2023"": 613, ""2023-2024"": 644, ""2024-2025"": 658}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.1165,Numéro de rue,1971-02-16,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692159X,,,Circonscription d'inspection du 1er degré de Rillieux la Pape,"{""2016-2017"": 71.5, ""2017-2018"": 70.2, ""2018-2019"": 72.1, ""2019-2020"": 71.3, ""2020-2021"": 68.1, ""2021-2022"": 69.5, ""2022-2023"": 71.1, ""2023-2024"": 75, ""2024-2025"": 74.9}",2025-10-07,5168,POINT (4.905981369520654 45.81684375840409)
edu_education.college.5169,0692160Y,Collège Gérard Philipe,COLLEGE,340,Public,SANS OBJET,99,6 avenue Salvador Allende ,69290,69800,Saint-Priest,+33472236747,+33472236750,https://college-gerard-philipe.etab.ac-lyon.fr/spip/,ce.0692160y@ac-lyon.fr,true,false,true,true,false,false,,false,19692160500016,589,"{""2019-2020"": 887, ""2020-2021"": 809, ""2021-2022"": 657, ""2022-2023"": 591, ""2023-2024"": 571, ""2024-2025"": 589}",https://www.onisep.fr/http/redirection/etablissement/slug/ENS.6032,Numéro de rue,1971-02-16,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,0692160Y,,,Circonscription d'inspection du 1er degré de Saint Priest,"{""2016-2017"": 94.6, ""2017-2018"": 94.5, ""2018-2019"": 95.9, ""2019-2020"": 95.2, ""2020-2021"": 95.2, ""2021-2022"": 96.4, ""2022-2023"": 92.2, ""2023-2024"": 90, ""2024-2025"": 90.3}",2025-10-07,5169,POINT (4.9344029487297645 45.7040582976507)
edu_education.college.5170,0692161Z,Section d'enseignement général et professionnel adapté du Collège Paul-Emile Victor,SECTION ENSEIGNT GEN. ET PROF. ADAPTE,390,Public,SANS OBJET,99,3 bis avenue GENERAL LECLERC 69141 RILLIEUX LA PAPE CEDEX,69286,69141,Rillieux-la-Pape,+33472018000,,,ce.0692161Z@ac-lyon.fr,true,false,false,false,,,,false,19692159700015,,,,Numéro de rue,1971-02-16,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,Circonscription d'inspection du 1er degré de Lyon - ASH B,,2025-10-07,5170,POINT (4.905981369520654 45.81684375840409)
edu_education.college.5337,0694314P,Collège privé la Chrysalide,COLLEGE,340,Privé,HORS CONTRAT,10,4 rue Cronstadt 69007 LYON,69387,69007,Lyon 7e Arrondissement,+33950128671,,,contact@ecole-lachrysalide.fr,true,false,false,false,,,,false,80849254000014,,,,Numéro de rue,2017-09-01,OUVERT,MINISTERE DE L'EDUCATION NATIONALE,false,,,,,,2025-10-07,5337,POINT (4.827745511132719 45.7524308338166)
